created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count
Mon Apr 28 06:41:16 +0000 2025,0,@DianSandiU kalau sy keluarga pak jokowi maka sy akan buat perhitungan dengan anda. anda brani klaim ijazah asli dan itu menarik perhatian pakar mreka menganalisa dan mempublis hasilnya dan boom.. isu ijazah kmbali heboh.,in,0,0,0
Mon Apr 28 06:38:33 +0000 2025,0,@xquitavee PERHATIAN!!! Terkait polemik tudingan ijazah palsu Bpk @jokowi ini bukan semata² hanya ijazah tetapi ini polemik hukum yg mau dipermainkan oleh oknum. Siapa yg mengdalilkan sesuai hukum ybs harus membuktikan. Kalau tidak demikian fitnah akan semakin liar.,in,0,0,0
Mon Apr 28 06:38:22 +0000 2025,5,@Lembayung071 @prabowo @jokowi @setkabgoid Tak lepas dari skenario.... Dalam hal apapun tapiii RAKYAT dah MUAAAAKKK....dg segala skenario PENCITRAAN.... Inga...inga... pengadilan minta di siapin ijazah ASLI... awasss jg cari alasan lagi kabur kaburan....,in,0,0,0
Mon Apr 28 06:34:46 +0000 2025,0,Apa hubungannya pelapor ini dgn Ijazah Jokowi?,in,0,0,0
Mon Apr 28 06:34:40 +0000 2025,0,@Zay34562 SD SMP SMA Jokowi itu tahun berapa?? Sdh barang tentu kepala sekolah yg sekarang tdk ada yg pernah melihat ijazah aslinya. Kepala Sekolah jaman Jokowi pun blm tentu masih ingat ijazah tiap anak yg dia tandatangani. Goblok apa gimana sih si Egy ini ?,in,0,0,0
Mon Apr 28 06:33:09 +0000 2025,4,@STresnowati1 @jokowi What? Bambang Tri dan Gus Nur belum punya bukti bahwa ijazah atau skripso Jokowi palsu? Yang dipersoalkan oleh Bambang Tri di dalam sidang bukanlah ijazah S1 atau Skripsi Jokowi melainkan ijazah SMA. Benar-benar kagak nyambung nih ocehannya! ,in,0,1,2
Mon Apr 28 06:30:20 +0000 2025,1,@CmsRenaldi62803 @NenkMonica Kasian anjing jokowi ijazah palsu masih kaing-kaing menggonggong perusak bangsa. Emang bangsat.,in,0,0,0
Mon Apr 28 06:29:35 +0000 2025,18,Sosok Dumatno Budi Utomo yang Disebut Roy Suryo sebagai Pria yang Fotonya Ada di Ijazah Jokowi https://t.co/fFjB8SeKTL lewat @tribunnews,in,0,3,8
Mon Apr 28 06:27:12 +0000 2025,1,@GrupHartaw71143 @NenkMonica Anjing jokowi dan anjing oligarki lebih hina lagi. Ngasih makan anak istri dari menjilat peler jokowi yg gak punya ijazah. Memalukan.,in,0,0,0
Mon Apr 28 06:26:09 +0000 2025,4,Jokowi itu pemimpin apa2an Ijazah SD SMP SMA UGM palsu semua? #JokowiGakUsahPulang #2025LengserkanGibran Jokowi dan Gibran jauh dari kejujuran semua hal buruk ada diri Jokowi penipu pembohong manipukatif dan Manusia terkorup OCCRP. https://t.co/6P9IPVOSaM,in,0,4,3
Mon Apr 28 06:24:39 +0000 2025,0,Bgmn pun Pengetahuan Di Sekolah dan Kuliahan ttp hrs menjd No. 1 bagi anak Indonesia. Dgn Pengetahuan Yg Mumpuni di bukti kan IJAZAH ASLI Dari Sekolah dan Universitas Akn Antar kita jd ORANG SUKSES. Bkn spt Jokowi Protokoler aja ngak ngerti Buat malu https://t.co/sxesa0thEn,in,0,0,0
Mon Apr 28 06:24:12 +0000 2025,0,Polres Metro Jakarta Pusat memeriksa pelapor Roy Suryo dan tiga orang lainnya terkait dugaan ijazah palsu Presiden RI ke-7 Joko Widodo (Jokowi) untuk dimintai klarifikasi atas laporannya pada Rabu (23/4).https://t.co/mZnw9qSwZS,in,0,0,0
Mon Apr 28 06:21:53 +0000 2025,3,@PartaiSocmed Gak usah muter2 med. Liat nanti sidang (semoga terbuka) yg akan diiris tajam ilmu forensik oleh @SianiparRismon dkk. Kl terbukti palsu tinggal tunggu nyanyian @jokowi aja siapa2 yg ikut andil. Jgn dilupakan jg @DianSandiU yg mengaku melihat dan memfoto ijazah yg katanya asli https://t.co/zuF3esGDDn,in,0,1,1
Mon Apr 28 06:21:04 +0000 2025,0,@ApriliaLin Feeling gw bener nih... Yg masalah bukan ijazah Jokowi cs. Tapi administrasi UGM saat itu khususnya lulusan 1985.,in,0,0,0
Mon Apr 28 06:21:02 +0000 2025,2,@DianSandiU Untung &amp; Bersyujur sampean cak @narkosun yg nyenggol2 juga soal ijazah palsu gak ada yang melporkan sampean.... Sehat selalu cak dan selamat sdh menjadi salah satu manusia/akun yg telah mendapat hidayah setelah menjadi salah satu pembenci pak @jokowi ,in,0,2,0
Mon Apr 28 06:13:42 +0000 2025,1,@DianSandiU Teknologi apapun yg dipake Roy Suryo apa akurat jika di cek yg beredar di sosmed bisa aja itu mirip yg asli..btw bukannya lbh akurat nanti di pengadilan Roy ini uji langsung ijazah realnya ( yg dipegang pihak Jokowi),in,0,1,0
Mon Apr 28 06:12:07 +0000 2025,42,Untuk hancurkan suatu bangsa rusak tatanan Hukumnya. Gunakan hukum sebagai alat kekuasaan . hukum Indonesia gak mampu menyelesaikan ijazah palsu ? Untungnya gak ada yg bisa bikin tinggi badan Jokowi dan Iriana palsu https://t.co/h9OTTh40PM,in,1,9,27
Mon Apr 28 06:10:44 +0000 2025,0,@DianSandiU jokowi gak selemah itu beliau mampu lindungi diri dia sendiri GAK butuh kamu. justru kadang kadang kamu blunder. itu ijazah yg kamu unggah akan jadi masalah ke depan karena jelas itu hanya fotokopian yg diberi warna. kamu sdh bikin pak jokowi REPOT akibat perbuatan kamu.,in,0,0,0
Mon Apr 28 06:08:36 +0000 2025,0,Pelapor Roy Suryo Cs Soal Ijazah Jokowi Diperiksa Polisi Bawa Bukti dan Saksi https://t.co/hu1VjpiKJV,in,0,0,0
Mon Apr 28 06:08:07 +0000 2025,0,@SigitWasito8 Katanya Jokowi pemimpin hebat kok tunjukkan ijazah aja kagak berani jadi hebatnya apa ngibul masuk gorong gorong,in,0,0,0
Mon Apr 28 06:06:39 +0000 2025,0,@Bankgood18 @Velya1999 @bsk_zone @democrazymedia Saya bukan mengambil informasi dari buzzer tetapi berdasarkan fakta. UGM mengkonfirmasi Jokowi lulus dari Fakultas Kehutanan tahun 1985 dengan nomor mahasiswa 80/34416/KT/1681. Teknologi Hasil Hutan mencakup teknologi kayu sesuai klaimnya. Alasan tidak menunjukkan ijazah,in,0,2,0
Mon Apr 28 05:05:13 +0000 2025,1,@DianSandiU Lu Lg Goblog n tolol ngapain uplod ijazah jokowi yg blm tentu asli jg jadi nambah gaduh lu udah Goblog tolol bodoh Lg,in,0,1,0
Mon Apr 28 05:03:32 +0000 2025,1,Jokowi telah men zholimi Gus Nur dan Bambang Tri dan seluruh rakyat Indonesia krn ijazah palsu. https://t.co/PYxoQ3rpiF,in,0,0,0
Mon Apr 28 05:03:26 +0000 2025,3,@alisyarief @gibran_tweet Mohon ijin Pak @Budisuryanto87 barangkali berkenan menjelaskan ke Pak Ali Syarief yg suka bikin hoax soal ijazah palsu Pak Jokowi https://t.co/DD69gfrgD3,in,0,1,1
Mon Apr 28 04:59:11 +0000 2025,0,@GMambruk @jokowi Coba tanya @PDI_Perjuangan atau Mbak @puanmaharani_ri atau Pak @ganjarpranowo atau bahkan @aniesbaswedan berani ga mereka2 ini bersuara soal keaslian ijazah Pak Jokowi?,in,0,1,0
Mon Apr 28 04:56:54 +0000 2025,0,@Droendroen @balapurik @DokterTifa Hoaks NDASMU. @jokowi brani gak datang ke pengadilan masalah ijazah. Pelapor kok malah ndak berani datang. Malah disetting ke pemakaman paus. Ngakak so hard bos. Hercules cocok jadi menhan ,in,0,0,0
Mon Apr 28 04:56:03 +0000 2025,8,@xquitavee @DokterTifa Menyerang pribadi begini biar apa gitu ? Jadi hebat ? Jadi asli ijasah jokowi ? Jadi setara doktor ijazah gibran ? Atau apa nih?,in,0,1,0
Mon Apr 28 04:55:06 +0000 2025,0,@xquitavee Siapa juga yg mau nanya Ijazah elo Tolgarrr!! Elo bukan siapa2!! Jokowi kan Presiden pejabat yg dipilih rakyatttt!! Rakyat ber-hakk!! Kon.. !! https://t.co/j8rTIr0zJ0,in,0,0,0
Mon Apr 28 04:55:04 +0000 2025,0,Respon Roy Suryo Usai Dilaporkan ke Polisi Soal Tudingan Ijazah Jokowi: Lucu Aja https://t.co/PzFaLLCZBK,in,0,0,0
Mon Apr 28 04:54:18 +0000 2025,100,11 . 12 DENGAN DENGAN MASTERNYA SI PLONGA PLONGO... DARI ALUMNI GENGSTER HINGGA ALUMNI KAMPUS ALAM GHOIB YANG MENYATAKAN IJAZAH JOKOWI ASLI....‼️ #JokowiGakUsahPulang #2025LengserkanGibran #2025LengserkanGibran 🆘🆗 https://t.co/XVtYPZniEL,in,2,8,69
Mon Apr 28 04:41:12 +0000 2025,0,@Zay34562 Mksdnya kalo ijazah Jokowi palsu semua hasil proyek2 dr utang itu msk ke rekening Jokowi donk? Kan utang 7000 triliun jd tanggungan dia. Brarti hasil dr proyek utang2 tsb pun jd milik dia donk? Iya donk? Ya kali cm tai nya doank yg di bahas. Berlian nya engga.,in,0,0,0
Mon Apr 28 04:40:29 +0000 2025,2,Pengalihan issue. Mega korupsi gratifikasi dan hutang jokowi lebih 10 tahun itu lebih penting,in,0,1,3
Mon Apr 28 04:40:13 +0000 2025,1,@OposisiCerdas Si @jokowi dilaporin lbh awal olh msyrkt atas kss ijazah palsunya ke Bareskrim @DivHumas_Polri tp ga ada tindakan. Bgtu gerombolan pemuja Jokowi melaporkan msyrkt yg mencari keberadaan n kebenaran ijazah Jokowi polisi lgsg gercep. Piye Iki pak @ListyoSigitP ? https://t.co/tvj4zWO6dD,in,0,0,0
Mon Apr 28 04:38:50 +0000 2025,11759,Trnyata foto skripsi yg dianalisis digital forensik olh Dr.Rismon cs diambil/mungut foto milik ahli forensik Josua M Sinambela FYI.. ijazah asli UGM tryt pakai watermak hologram khusus &amp; brlaku sampai saat ini 99% 4 org yg akn dlaporkan pengacara Jokowi pasti masuk (UU ITE) 1. https://t.co/8AKaL0vJfV,in,175,570,1398
Mon Apr 28 04:36:22 +0000 2025,3,@blue_berets7 buktikan dulu ijazah bpk jokowi asli atau bukan....penegakan hukum jangan di balik balik.... para penegak hukum polisi jaksa hakim harus belajar untuk menegakkan kebenaran dari akar masalahnya dulu,in,0,1,0
Mon Apr 28 04:32:16 +0000 2025,8,@DokterTifa Skenario Jokowi kabur ke Vatikan 1. Mencari teknologi baru yang dapat menutupi manipulasi ijazah palsu (baca : memperkuat manipulasi dengan manipulasi baru) 2. Mengamati proses persidangan dari jauh kalau terjadi hal negative maka dia akan menunda kepulangan ke tanah air,in,0,0,1
Mon Apr 28 04:28:22 +0000 2025,6,@Lembayung071 @prabowo @jokowi @setkabgoid Hore..... persidangan utk pembukaan keaslian ijazah sarjananya Jokowi akan segera bisa dimulai ,in,0,0,0
Mon Apr 28 04:24:10 +0000 2025,5,Ga ada sumbangsih keluarga Jokowi dalam kemerdekaan. Penumpasaan PKI 65 dan reformasi. Tetiba dia naik mengambil tampuk kekuasaan.,in,0,0,5
Mon Apr 28 04:19:19 +0000 2025,0,Sosok Dumatno Budi Utomo yang Disebut Roy Suryo sebagai Pria yang Fotonya Ada di Ijazah Jokowi #ijazahJokowi #Jokowi #RoySuryo https://t.co/vwj78pYfvg lewat @tribunkaltim,in,0,0,0
Mon Apr 28 04:18:15 +0000 2025,581,SUGIK NUR sudah bebas. Untuk kasus ijazah palsu Jokowi saya ada dipihak Sugik Nur dan Bambang Tri. Ayo bicara kebenaran. Jangan melindungi kebohongan ! --- Antam Menteri ATR U-Kiss Senin Jurgen Klopp HAPPY 4M VIEWS 1999 Dedi https://t.co/7JhizomIg5 (klik disini) https://t.co/GwbQyNcj8C,in,11,4,314
Mon Apr 28 04:17:50 +0000 2025,2,Hidup Jokowi..!!!,in,0,0,0
Mon Apr 28 04:16:18 +0000 2025,0,Bagaimana kalau yg dilaporkan itu punya data yg Akuran bahwa ijazah Jokowi itu palsu apa gak malu,in,0,0,0
Mon Apr 28 04:15:48 +0000 2025,3,Org yg sudah dibui karena lebih dulu meramaikan perkara ijazah yg tak kunjung di hadirkan di persidangan Tapi bisa menjerumuskan org ke penjara Ijazah @jokowi ini memang sakti Sejarah banget Semoga keturunan mereka kelak tiada manusia yang akan mengampuni kebejatan nya,in,0,0,0
Mon Apr 28 04:15:31 +0000 2025,1,Laporan terhadap Pakar Telematika Roy Suryo atas dugaan membuat kegaduhan mengenai isu ijazah Presiden ke-7 Joko Widodo (Jokowi) palsu akhirnya diterima Polres Metro Jakarta Selatan. https://t.co/ja5mmxpf2l,in,0,2,0
Mon Apr 28 04:14:22 +0000 2025,0,@DianSandiU @Budisuryanto87 @UGMYogyakarta Kenapa lu ga upload ijazah asli jokowi sihhh Kan masalah nya selesaii Malah upload yg lain buat cari oembenaran dan cari teman Bodohhh nyaaa,in,0,0,0
Mon Apr 28 04:12:05 +0000 2025,0,Pak Rismon Sianipar Menjadi Tokoh Perlawanan Terhadap Kecurangan dan Ijazah Palsu. Rismon yg miliki keahlian dalam bidang Digital Forensik jelas dpt ungkap kecurangan tsb. Smg makin banyak Tokoh muda yg Peduli MELAWAN Kerusakan oleh Jokowi dan kroninya https://t.co/Ok1eHOOOXA,in,0,0,0
Mon Apr 28 04:10:05 +0000 2025,0,@SigitWasito8 proses nya sdh drdulu cm bajingan nya gak mau nunjukin ijazah aslinya untuk di buktikan dungu sprt mulyono dan fufufafa,in,0,0,0
Mon Apr 28 04:04:38 +0000 2025,4,@alisyarief Selamat menghirup udara bebas Gus Nur perjuangan membongkar ijazah palsu Jokowi belum usai.,in,0,0,1
Mon Apr 28 04:00:14 +0000 2025,0,@regar_op0sisi Rakyat hanya ingin melihat ijazah Jokowi bukan ijazah teman2 se-almamaternya.,in,0,0,0
Mon Apr 28 03:59:12 +0000 2025,0,@Sandika_Noor @DokterTifa Uji Nyalì Dulu SIDANG MPR Kini SIDANG RAKYAT JOKOWI BUKAN SIAPA SIAPA TANPA PEMBERIAN MANDAT DARI RAKYAT RAKYAT( WN) PUNYA HAK UJI DIGITAL FORENSIK FOTOCOPY IJAZAH JOKOWI https://t.co/BwP8VZZ3c2,in,0,0,0
Mon Apr 28 03:29:13 +0000 2025,0,@CAMERALIVE6849 @DokterTifa @krmtroysuryo1 @SianiparRismon @msaid_didu @abu_waras @__AnakKolong @Naz_lira @V3g3L UJI NYALI BALADA KASUS IJAZAH PALSU JOKOWI DIAM ADALAH PENGKHIANATAN https://t.co/XqGLuxSNjk,in,0,0,0
Mon Apr 28 03:29:10 +0000 2025,0,@SumoBudi @S4N_W1B1 Udahlah bang....mau dikasih bukti segudang juga percuma....krn tujuan mereka bukan selembar ijazah. Niat mereka pembunuhan karakter se keluarga pak Jokowi.,in,0,1,0
Mon Apr 28 03:26:02 +0000 2025,0,@SianiparRismon Betapa NGAWUR peradilan negeri Yg dilaporkan ijazah pelapor2 malah dibui Dg delik pcmaran nama &amp; pnistaan agama Smntra ijzh g pernah muncul di sidang Diraja Mul @jokowi pun m lenggang Ingat Mul kelak ada sidang akherat!,in,0,0,0
Mon Apr 28 03:23:42 +0000 2025,0,@jansen_jsp @prabowo @jokowi Cina udah bisa bikin jalan di gurun pasir Ketty Perry udah keluar angkasa nah kita masih sibuk ngurusin ijazah palsu sama urusan melayat ,in,0,0,0
Mon Apr 28 03:23:18 +0000 2025,0,@cobeh2022 Soal ijazah Jokowi sebenarnya kan bisa ditanyakan ke PDIP. Pasti mereka tau lah,in,0,0,0
Mon Apr 28 03:22:50 +0000 2025,0,di buku Jokowi undercover mulai dari silsilah dan org tuanya. Sampai ijazah palsu SD SMP dan SMA. Dan terakhir ijazah palsu dari UGM. Khusus ijazah palsu SMA pernah diperkarakan oleh Bambang tri dan Gus Nur tapi dengan kekuasaannya sang mantan justru langsung membungkam kedua,in,0,1,0
Mon Apr 28 03:16:37 +0000 2025,0,@kompipupus @pratama1163354 @Franken_blues kenapa harus dipenjara? perusahaan aja minta tunjukin ijazah asli buat kerjaan gaji umr. ini presiden gaji gede fasilitas fantastis jabatan bergengsi disuruh nunjukin ijazah aja ga bisa??? goblog bener jokowi anjing,in,0,0,0
Mon Apr 28 03:14:38 +0000 2025,1,@NKRI_H4rg4M4ti Hanya orang GOBLOK yg menyimpulkan begitu. PDIP saking percayanya kalo ijazah Jokowi asli maka dia berani bertaruh kalo tdk yakin mana berani. TOLOL BANGET MIKIRNYA,in,0,2,0
Mon Apr 28 03:10:18 +0000 2025,0,Buktikan Dulu Keaslian Ijazah Jokowi Baru Bicara Pidana https://t.co/0gxvBbFufG,in,0,0,0
Mon Apr 28 03:09:54 +0000 2025,2,@zy_zy_lestary @jokowi Tai kucing ! wartawan itu pemburu berita aji mumpung liput Jokowi yg lagi kisruh ijazah palsu eh emang palsu sih ,in,0,0,0
Mon Apr 28 03:04:57 +0000 2025,9,@Duren___ @SianiparRismon bulan mei depan jokowi dan gibran sudah jadi tersangka ijazah palsu dan ke-2nya masuk penjara ,in,0,2,0
Mon Apr 28 03:04:56 +0000 2025,3,@alisyarief SAYA MOHON MAAF KEPADA GUSNUR YG SUDAH MENYEBUTNYA GILA SAAT DULU MENGUGAT IJAZAH JOKOWI... SAYA MENYEBUT NYA BELIAU GILA ...TAPI TERNYATA BELIAU ( GUSNUR ) BENAR ...APA YG BELIAU KATAKAN BERSAMA BAMBANG TRI 99% BENAR .. SEKALI LAGI SAYA MOHON MAAF ....,in,0,0,0
Mon Apr 28 03:01:53 +0000 2025,1,@regar_op0sisi @jokowi Jokowi sengaja kepatuhan ijazah palsu trus berlanjut tanpa kejelasan dan jd berita utama karena Jokowi lebih susah kalo yg diserang Gibran si anak haram konstitusi,in,0,0,0
Mon Apr 28 02:59:47 +0000 2025,0,@DokterTifa Ugm dan staf nya menurut saya sama sekali tidak salah... andaikan itu ijazah palsu/ tdk asli. Yg salah adalah yg memalsukan sangat tdk mungkin institusi sebesar ugm memalsukan ijazah . Yg sangat mungkin bila ijazah nya jokowi palsu yg terlibat adalah perorangan .,in,0,0,0
Mon Apr 28 02:56:21 +0000 2025,4,@IreneJuni_ @SianiparRismon Jadi kapan @jokowi tunjukkan ijazah?,in,0,1,0
Mon Apr 28 02:54:52 +0000 2025,3,@NalarPolitik_ Ayo @prabowo jauhi manusia sampah gorong2 ternakan @jokowi Cukup 2 orang rakyat yg dipenjara gegara ijazah dungu bebal yg ndak jelas!!! Ayo @prabowo akhiri praktek hukum yg korup demi jaga kepentingan @jokowi @prabowo BISA!!!,in,0,0,1
Mon Apr 28 02:52:57 +0000 2025,3,tebak soal pat sosiologi yap tentang ijazah palsu jokowi,in,0,0,0
Mon Apr 28 02:51:33 +0000 2025,0,@Catatan_ali7 @Puspen_TNI @penkopassus @tni_ad Sepertinya gak hanya ormas preman yg harus d basmi....ternakan Jokowi juga harus d basmi...yg merusak keharmonisan Indonesia itu ya ternakan Jokowi termasuk ormas preman yg pasang badan soal ijazah palsu,in,0,0,0
Mon Apr 28 02:51:24 +0000 2025,8,Ini cuma sementara saja. Nanti kalau Jokowi dan komunitasnya sudah pergi dan tidak kembali lagi seluruh utang negara akan dibayar. Rakyat akan disejahterakan seluruhnya dari anggaran koperasi emas yang siap dicairkan ke Indonesia. Kita harus sabar menunggu datangnya takdir! https://t.co/pIXMkOCaY8,in,0,1,7
Mon Apr 28 02:51:13 +0000 2025,0,@RomeoWalker19 @Donattrump24 sampai saat ini belum ada keberanian lawyer yg mewakili pak @jokowi untuk melaporkan orang2 yg menuduh ijazah UGMnya palsu.,in,0,0,0
Mon Apr 28 02:47:49 +0000 2025,0,@PartaiSocmed Jika ini benar adanya. Tentu si merah sudah tahu tidak ada yang dapat membuktikan secara hukum kalau Ijazah bpk. Jokowi palsu. Sehingga hampir mustahil 16M itu didapat Setelah itu cuci tangan ,in,0,1,0
Mon Apr 28 02:44:29 +0000 2025,0,Roy Suryo Dilaporkan ke Polisi Tuding Ijazah Jokowi Palsu https://t.co/QNZnFHLhtl,in,0,0,0
Mon Apr 28 02:44:25 +0000 2025,0,Pak Jokowi Ada Ijazah atau Tidak Gak Jadi Masalah - Link : https://t.co/dNLCPLukkx - Channel : guru gembul https://t.co/EtdB0NP20a,in,0,0,0
Mon Apr 28 02:40:37 +0000 2025,0,@dreamerboy_8 Ya Jokowi adalah alumni UGM lulus dari Fakultas Kehutanan pada tahun 1985 sebagaimana dikonfirmasi oleh UGM dan didukung oleh pernyataan alumni. Mengenai ijazah yang beredar UGM menyatakan bahwa ijazah tersebut asli. Namun masih ada kontroversi dengan tuduhan pemalsuan dan,in,0,0,0
Mon Apr 28 02:39:36 +0000 2025,1,@Eko72308133 @xquitavee @DokterTifa @jokowi dikit2 mintak bukti itulah kelakuan anak abah anues..... lah kalian dah brp tahun nuduh ijazah palsu bukti yg palsu nggak pernah di tunjukin .... ,in,0,10,0
Mon Apr 28 02:39:19 +0000 2025,0,@regar_op0sisi Jokowi yang mana ? Koq gak ikut nunjukin ijazah asli ?,in,0,0,0
Mon Apr 28 02:32:24 +0000 2025,0,Kok spt nya Jokowi TIDAK DI ANGGAP DI PEMAKAMAN PAUS YAA Spt Di Cuekin oleh para pemimpin bangsa yg hadir di situ. Apa krn OCCRP sdh menjadikan Jokowi sbgi KORUPTOR DUNIA ? Dan di Indonesia Daya Rusak Jokowi Luar Biasa ? Hingga Pakai IJAZAH PALSU ? https://t.co/4qODVi3JlI,in,0,0,0
Mon Apr 28 02:31:12 +0000 2025,0,@regar_op0sisi Semua teman Jokowi satu suara yaitu tamatsn UGM sama dengan pak Jokowi. Anehnya kaum idiot masih mempertanyakan keabsahan ijazah pak Jokowi.,in,0,0,0
Mon Apr 28 02:29:38 +0000 2025,0,@kompascom Mungkin ada baiknya jika ijazah Jokowi diklasifikasikan sebagai rahasia negara sehingga bisa lebih terjaga. Kan cuma perlu bikin UU-nya saja . Lalu siapapun yang membongkar soal ijazah ini bisa dijerat dengan pasal mengungkap rahasia negara,in,0,0,0
Mon Apr 28 02:29:14 +0000 2025,2,@geloraco Yang membuat laporan dugaan penghasutan pasti bodoh buta dan tuli sudah jelas selama dua priode jokowi tak mampu menunjukkan ijazah aslinya.,in,0,0,0
Mon Apr 28 02:24:40 +0000 2025,1,BPK kapan mau audit Jokowi ? Hampir semua proyek infrastruktur mankrak.,in,0,0,1
Mon Apr 28 02:23:38 +0000 2025,0,@sony_station85 @blue_berets7 Rismon Hasiholan Sianipar ahli forensik digital kontroversial karena menantang keaslian ijazah Presiden Jokowi mengklaim font Times New Roman tidak tersedia pada 1985. UGM membantah menyatakan font itu ada lebih awal. Sebagian melihatnya sebagai pencari kebenaran lainnya,in,0,0,0
Mon Apr 28 02:23:04 +0000 2025,0,@arissuhada87 @sociotalker Kalo Jokowi pernah kuliah gk ? Kalo iya apa lu pernah liat ijazah aslinya ? Kalo cuma prediksi mah banyak orang bisa memprediksi sesuai keinginan ,in,0,1,0
Mon Apr 28 02:22:16 +0000 2025,0,@Government_7776 @blank0429 @lavater007 Berita dari *University World News* (24 April 2025) melaporkan bahwa mantan presiden Indonesia Joko Widodo (Jokowi) menghadapi dua gugatan di Solo Jawa Tengah. 1. Gugatan pertama mempertanyakan keaslian ijazah sarjana Jokowi dari Universitas Gadjah Mada (UGM) yang dapat,in,0,0,0
Mon Apr 28 02:20:22 +0000 2025,0,Melawan kekuatan Penguasa jadi berbalik. Rismon Sianipar Bingung Dilaporkan Pasal Penghasutan soal Kasus Ijazah Jokowi: Mereka Tidak Suka Sumber: https://t.co/CgrwGGO9gQ https://t.co/YNM6LboTs1 Dibagikan melalui Aplikasi Google,in,0,0,0
Mon Apr 28 02:18:05 +0000 2025,0,@Arman_topbgt @lubis_punk @xquitavee @DokterTifa @jokowi Sama lah sama kamu yg halu akut ijazah Jokowi palsu....,in,0,1,0
Mon Apr 28 02:17:12 +0000 2025,7,Dalam Pengadilan PN Solo yg mengadili Bambang Tri dan Cak Nun Jaksa Penuntut GAGAL menghadirkan Ijazah Asli Jokowi cuma bawa sekenbar fotokopi ijazah yg dilegalisir. DIMANAKAH IJAZAH ASLI JOKOWI ? #JokowiGakUsahPulang #2025LengserkanGibran #2025LengserkanGibran,in,0,0,7
Mon Apr 28 02:15:21 +0000 2025,5,Organisasi Pemuda Patriot Nusantara bersama Relawan Jokowi melaporkan Roy Suryo terkait dugaan penghasutan publik atas isu ijazah palsu Presiden ke-7 RI Joko Widodo. ke Polres Metro Jakarta Pusat Rabu (23/4). Mantan Menteri Pemuda dan Olahraga Roy Suryo menanggapi laporan https://t.co/NtoUlZU1A6,in,0,0,2
Mon Apr 28 02:14:04 +0000 2025,0,@ChovaMelians26 Waduh jgn salah bro itu #jendral_kancil Soal isue ijazah palsu itu jejaring sindikat politik harapan mrk jk yg diangkat brhasil mk kebijakan besar Presiden @jokowi bubar (petral FPI &amp; HTI) Freeport Hilirisasi trmasuk IKN dll akan rontok. Adakah makan siang gratis ?,in,0,0,0
Mon Apr 28 02:13:55 +0000 2025,2,@Bashu2950331 @kingcorelimited @toe_giman Terima kasih atas apresiasinya! Saya berusaha memberikan pandangan seimbang soal isu ijazah Jokowi. Berdasarkan data UGM mengonfirmasi keaslian ijazah dengan rekam akademik dan tesis. Font Times New Roman yang dipertanyakan sudah ada sejak 1930-an mendukung keaslian. Namun ,in,0,0,0
Mon Apr 28 02:09:58 +0000 2025,0,@regar_op0sisi Yang penting perlihatkan ijazah Jokowi bukan ijazah mereka yg diperlihatkan,in,0,0,0
